









Frequency of observations in the selected location(s).:
Number of taxa: 	477

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Firewood-gatherer	0.0021906	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016807	0.0	0.0024242	0.0	0.0	0.0	0.0	0.002079	0.0	0.0	0.0	0.0053381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010428	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0015	
Short-billed Canastero	0.0	0.0	0.0015528	0.0	0.0031447	0.0	0.0024722	0.001642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0020576	0.0014265	0.0018484	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Hudson's Canastero	0.0010953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020576	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sharp-billed Canastero	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019569	0.0	0.0067295	0.0	0.0021692	0.0020747	0.0084034	0.021611	0.0072727	0.0164609	0.0042796	0.0184843	0.0145833	0.031185	0.0242326	0.0129151	0.0127273	0.0106762	0.0124069	0.0162866	0.0115321	0.0054745	0.0090498	0.0033167	0.0013532	0.0028818	0.0031283	0.0	0.0	0.0	0.0	0.0	0.0	0.0010846	0.0	0.0	0.0	0.0	0.0	
Sulphur-bearded Reedhaunter	0.0208105	0.0198413	0.007764	0.0062696	0.0062893	0.001506	0.0037083	0.0049261	0.0121528	0.0273973	0.0238532	0.0053836	0.0116279	0.0195228	0.0082988	0.0151261	0.021611	0.009697	0.0246914	0.0199715	0.025878	0.0270833	0.033264	0.0258481	0.0258303	0.0363636	0.0106762	0.0297767	0.0390879	0.0214168	0.0218978	0.0316742	0.0331675	0.0162382	0.0259366	0.0531804	0.0526961	0.045323	0.0357498	0.0326693	0.0501446	0.0373134	0.0336226	0.0242522	0.0235018	0.0318627	0.0366162	0.0260116	
Stripe-crowned Spinetail	0.0010953	0.0	0.0	0.0	0.0	0.0	0.0012361	0.0	0.0	0.0	0.0018349	0.0013459	0.0	0.0021692	0.0062241	0.0	0.0117878	0.0012121	0.0041152	0.0	0.0036969	0.0	0.018711	0.0015	0.0073801	0.0036364	0.0035587	0.0086849	0.0162866	0.0049423	0.0018248	0.0067873	0.0066335	0.014885	0.0057637	0.004171	0.0122549	0.0125362	0.0099305	0.0063745	0.0067502	0.0053305	0.0075922	0.0016168	0.0	0.0012255	0.0	9.634E-4	
Bay-capped Wren-Spinetail	0.0021906	0.0	0.0	0.0	0.0015723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002079	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0022624	0.0	0.0	0.0014409	0.0020855	0.0	0.0019286	0.0015	7.968E-4	0.002893	0.0015	0.0032538	0.0	0.0	0.002451	0.0012626	0.0028902	
Yellow-chinned Spinetail	0.0909091	0.1071429	0.1055901	0.0992685	0.0660377	0.0737952	0.0803461	0.1083744	0.1145833	0.111546	0.1211009	0.0915209	0.1317829	0.0954447	0.1120332	0.1176471	0.1119843	0.0993939	0.127572	0.1212553	0.1367837	0.1354167	0.1808732	0.1405493	0.1494465	0.1290909	0.1156584	0.1451613	0.1140065	0.0823723	0.1386861	0.1470588	0.1393035	0.1258457	0.1210375	0.1199166	0.1360294	0.123433	0.0993049	0.0964143	0.096432	0.1034115	0.0986985	0.1075182	0.0893067	0.1078431	0.0795455	0.0857418	
Chotoy Spinetail	0.0010953	0.0	0.0015528	0.0	0.0015	0.0	0.0	0.0065681	0.0	0.0	0.0	0.0013459	0.0	0.0021692	0.0062241	0.0016807	0.0019646	0.0	0.0020576	0.0028531	0.0147874	0.0	0.0015	0.0015	0.001845	0.0018182	0.0017794	0.0	0.0	0.0	0.0054745	0.0022624	0.0082919	0.0027064	0.0072046	0.0135558	0.0122549	0.0202507	0.0188679	0.0111554	9.643E-4	0.0010661	0.0032538	0.0016168	0.0011751	0.0012255	0.0012626	0.0019268	
Spix's Spinetail	0.033954	0.0304233	0.0263975	0.0229885	0.009434	0.0135542	0.025958	0.0328407	0.0399306	0.0234834	0.0458716	0.0471063	0.0368217	0.0412148	0.0497925	0.0268908	0.0510806	0.0375758	0.0452675	0.042796	0.0406654	0.0458333	0.0582121	0.0468498	0.0553506	0.0581818	0.0391459	0.060794	0.0537459	0.0362438	0.0437956	0.0757919	0.0381426	0.0622463	0.0662824	0.0542231	0.0416667	0.0501446	0.0486594	0.0231076	0.0221794	0.033049	0.0260304	0.0339531	0.027027	0.0441176	0.0618687	0.0298651	
Pale-breasted Spinetail	0.0	0.0013228	0.0	0.0010449	0.0	0.001506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019646	0.0	0.0	0.0	0.0	0.0	0.0	0.0016155	0.0	0.0	0.0	0.0	0.0016287	0.0	0.0018248	0.0	0.0	0.0	0.0014409	0.0020855	0.0	0.002893	9.93E-4	0.0023904	0.0	0.0010661	0.0010846	0.0	0.0	0.0	0.0	0.0	
Sooty-fronted Spinetail	0.1894852	0.2116402	0.1413043	0.1306165	0.1132075	0.1009036	0.1211372	0.137931	0.1180556	0.1291585	0.1541284	0.1722746	0.1937984	0.1561822	0.1721992	0.1764706	0.1689587	0.1454545	0.1440329	0.2011412	0.2144177	0.2166667	0.2266112	0.2617124	0.2859779	0.2345455	0.1494662	0.2009926	0.1856678	0.1795717	0.2007299	0.2126697	0.2189055	0.217862	0.1959654	0.2346194	0.2659314	0.2690453	0.1996028	0.1856574	0.1918997	0.1684435	0.2331887	0.2134196	0.1633373	0.2107843	0.2007576	0.1734104	
spinetail sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
furnariid sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.93E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-tipped Plantcutter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018349	0.0067295	0.0251938	0.0455531	0.0726141	0.0689076	0.086444	0.08	0.1069959	0.0927247	0.0961183	0.1291667	0.1559252	0.1647819	0.1623616	0.1454545	0.1192171	0.1488834	0.1205212	0.0939044	0.1058394	0.0984163	0.0978441	0.0784844	0.056196	0.0458811	0.0147059	0.0038573	0.0109235	0.0015936	0.0	0.0	0.0	0.0016168	0.0	0.0	0.0	0.0	
Masked Tityra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-naped Xenopsaris	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019286	0.0	0.0015936	9.643E-4	0.0	0.0065076	0.0	0.0	0.0	0.0012626	0.0015	
Green-backed Becard	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002079	0.0	0.0	0.0018182	0.0	0.0	0.0	0.0016474	0.0018248	0.0022624	0.0	0.0	0.0	0.0	0.0	0.002893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-winged Becard	0.1818182	0.1706349	0.1428571	0.1619645	0.1446541	0.1370482	0.144623	0.1970443	0.171875	0.1917808	0.2091743	0.2139973	0.2015504	0.1366594	0.0954357	0.0722689	0.021611	0.0121212	0.0102881	0.0	0.0	0.0	0.002079	0.0016155	0.0	0.0	0.0017794	0.0	0.0	0.0016474	0.0	0.0	0.0	0.0040595	0.0014409	0.0015	0.0012255	0.0067502	0.0089374	0.0278884	0.072324	0.1162047	0.1713666	0.1802749	0.1668625	0.1997549	0.2007576	0.1608863	
Many-colored Rush Tyrant	0.0087623	0.005291	0.0046584	0.0062696	0.0078616	0.0075301	0.0061805	0.001642	0.0017361	0.0058708	0.0036697	0.0080754	0.005814	0.0086768	0.0041494	0.0067227	0.0039293	0.0060606	0.0144033	0.0114123	0.0055453	0.01875	0.029106	0.0145396	0.0202952	0.0072727	0.0177936	0.0186104	0.009772	0.0098847	0.020073	0.0237557	0.0099502	0.0054127	0.0158501	0.0218978	0.0220588	0.0106075	0.0148957	0.0071713	0.0115718	0.0138593	0.0151844	0.0113177	0.0117509	0.0110294	0.0075758	0.0077071	
Mottle-cheeked Tyrannulet	0.0054765	0.0039683	0.0046584	0.0031348	0.004717	0.0	0.0012361	0.0	0.0034722	0.0039139	0.0091743	0.0121131	0.0193798	0.032538	0.0062241	0.0168067	0.0117878	0.009697	0.0226337	0.0156919	0.0203327	0.0145833	0.016632	0.0193861	0.0166052	0.0090909	0.0035587	0.0124069	0.009772	0.0065898	0.0054745	0.0135747	0.0149254	0.0054127	0.0086455	0.0093848	0.0098039	0.0077146	0.0049652	0.0047809	0.0067502	0.0031983	0.0075922	0.004042	0.0070505	0.0061275	0.0063131	9.634E-4	
Pearly-vented Tody-Tyrant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012626	0.0	
Cliff Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078585	0.0084848	0.0061728	0.0	0.0	0.0	0.0	0.0016155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Southern Beardless-Tyrannulet	0.0328587	0.0330688	0.0295031	0.0188088	0.0078616	0.0195783	0.013597	0.0114943	0.0190972	0.0234834	0.0146789	0.0161507	0.0503876	0.0477223	0.0373444	0.0638655	0.0530452	0.0557576	0.0617284	0.0584879	0.0628466	0.0645833	0.0727651	0.0759289	0.1236162	0.0945455	0.0516014	0.0496278	0.0667752	0.062603	0.0492701	0.0893665	0.079602	0.0893099	0.056196	0.0656934	0.0833333	0.0935391	0.0595829	0.0390438	0.0491803	0.0447761	0.0206074	0.0428456	0.0352526	0.0502451	0.040404	0.0308285	
Suiriri Flycatcher	0.0021906	0.0026455	0.0	0.0	0.0031447	0.003012	0.0012361	0.0032841	0.0034722	0.0	0.0055046	0.0040377	0.0	0.0021692	0.0	0.0016807	0.0	0.0	0.0	0.0042796	0.0	0.0083333	0.004158	0.003231	0.0073801	0.0090909	0.0053381	0.0173697	0.0228013	0.0181219	0.0036496	0.0135747	0.0066335	0.0216509	0.0072046	0.008342	0.0183824	0.0163934	0.0099305	0.0023904	0.0077146	0.0095949	0.0065076	0.0024252	0.0035253	0.0012255	0.0012626	0.0019268	
Yellow-billed Tit-Tyrant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062241	0.0	0.0098232	0.0060606	0.0	0.0	0.0	0.0	0.0	0.0129241	0.001845	0.0015	0.0053381	0.0037221	0.0016287	0.0	0.0	0.0	0.0	0.0	0.0028818	0.0015	0.0	0.0015	9.93E-4	7.968E-4	0.0	0.0	0.0010846	0.0	0.0	0.0	0.0012626	0.0	
Tufted Tit-Tyrant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019646	0.0	0.0020576	0.0	0.0	0.0020833	0.0	0.0048465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anairetes sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bearded Tachuri	0.0010953	0.0026455	0.0	0.0	0.0015723	0.001506	0.0037083	0.0032841	0.0	0.0	0.0018349	0.0026918	0.005814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052138	0.0159314	0.0086789	0.0228401	0.0183267	0.0135005	0.0095949	0.0010846	0.004042	0.0	0.0012255	0.0012626	0.0	
Crested Doradito	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001642	0.0015	0.0	0.0	0.0	0.001938	0.0	0.0	0.0	0.0	0.0012121	0.0	0.0014265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002893	0.0	0.0	0.0057859	0.0	0.0010846	0.0	0.0011751	0.0	0.0	0.0	
Subtropical Doradito	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Warbling Doradito	0.0164294	0.0066138	0.0139752	0.0104493	0.009434	0.0105422	0.0185414	0.0164204	0.0069444	0.0039139	0.0091743	0.0121131	0.005814	0.0021692	0.0020747	0.0016807	0.0039293	0.0036364	0.0020576	0.0015	0.0018484	0.0041667	0.002079	0.0	0.0015	0.0	0.0015	0.0037221	0.0016287	0.0	0.0018248	0.0056561	0.0016584	0.0067659	0.0072046	0.0135558	0.0134804	0.0154291	0.0178749	0.0310757	0.0221794	0.021322	0.0390456	0.0266774	0.012926	0.0159314	0.0126263	0.0154143	
Ticking Doradito	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077146	0.0015	0.0	9.643E-4	0.0031983	0.0	0.0	0.0	0.0	0.0	0.0	
Warbling/Ticking Doradito	0.0010953	0.0	0.0	0.0	0.0	0.0	0.0012361	0.0032841	0.0	0.0015	0.0	0.0013459	0.001938	0.0	0.0062241	0.005042	0.0039293	0.0012121	0.0041152	0.0028531	0.0	0.0	0.004158	0.0	0.0	0.0015	0.0	0.0024814	0.0016287	0.0	0.0	0.0011312	0.0016584	0.0	0.0043228	0.0052138	0.0	0.002893	9.93E-4	7.968E-4	0.0	0.0021322	0.0065076	0.0	0.0	0.0	0.0037879	9.634E-4	
doradito sp.	0.0	0.0013228	0.0	0.0	0.0	0.0	0.0	0.001642	0.0	0.0	0.0055046	0.0	0.0	0.0	0.0041494	0.0016807	0.0	0.0	0.0	0.0	0.0	0.0020833	0.0	0.0	0.0	0.0	0.0	0.0012407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.93E-4	0.0015936	0.0	0.0	0.0032538	0.0	0.0	0.0	0.0	0.0	
Small-billed Elaenia	0.2201533	0.2195767	0.1645963	0.183908	0.1320755	0.1174699	0.1025958	0.1001642	0.1041667	0.0763209	0.0954128	0.0982503	0.0852713	0.0433839	0.0207469	0.0201681	0.0098232	0.0	0.0020576	0.0	0.0018484	0.0	0.002079	0.0	0.0	0.0	0.0017794	0.0	0.0	0.0	0.0	0.0	0.0015	0.0054127	0.0072046	0.0250261	0.1360294	0.2160077	0.2025819	0.2111554	0.2642237	0.2142857	0.2722343	0.2497979	0.1927145	0.2303922	0.239899	0.1791908	
Large Elaenia	0.0065717	0.0026455	0.0015528	0.0073145	0.0031447	0.0	0.0012361	0.0	0.0034722	0.0	0.0	0.0013459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.643E-4	0.0029791	0.0023904	0.0096432	0.0053305	0.0151844	0.0048504	0.0117509	0.0147059	0.0037879	0.0057803	
Olivaceous Elaenia	0.0	0.0	0.0	0.0010449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010661	0.0227766	0.017785	0.0058754	0.004902	0.0025253	0.0	
White-crested Elaenia	0.0	0.0026455	0.0	0.0	0.0015723	0.0015	0.0015	0.0065681	0.0069444	0.0078278	0.0110092	0.0174966	0.0174419	0.0238612	0.0207469	0.0319328	0.0157171	0.0036364	0.0020576	0.0	0.0	0.0	0.0	0.0	0.001845	0.0036364	0.0	0.0	0.0	0.0	0.0	0.0	0.0016584	0.0	0.0	0.0031283	0.0036765	0.0154291	0.0099305	0.0111554	0.0135005	0.0127932	0.0075922	0.0032336	0.0	0.0012255	0.0025253	9.634E-4	
Small-billed/White-crested Elaenia	0.0010953	0.0013228	0.0	0.0	0.0	0.001506	0.0	0.0	0.0	0.0	0.0018349	0.0013459	0.0	0.0043384	0.0062241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011312	0.0	0.0	0.0	0.0010428	0.0015	0.0	0.0	0.0015936	0.0	0.0010661	0.0010846	8.084E-4	0.0011751	0.0	0.0	0.0	
elaenia sp. (genus Elaenia)	0.0010953	0.0013228	0.0015	0.0	0.0	0.001506	0.0	0.0	0.0	0.0078278	0.0	0.0040377	0.0077519	0.0021692	0.0062241	0.0067227	0.0019646	0.0012121	0.0	0.0014265	0.0	0.0020833	0.002079	0.0	0.0	0.0	0.0017794	0.0	0.0	0.0	0.0	0.0011312	0.0	0.0	0.0	0.0	0.0	0.0038573	0.0029791	0.0023904	0.0019286	0.0021322	0.0	0.0024252	0.0011751	0.0012255	0.0012626	0.0	
Sooty Tyrannulet	0.0087623	0.0092593	0.0124224	0.0083595	0.0078616	0.0045181	0.0160692	0.0065681	0.0104167	0.0039139	0.0073394	0.0121131	0.0406977	0.0260304	0.0290456	0.0033613	0.0078585	0.0169697	0.0102881	0.0242511	0.012939	0.0270833	0.039501	0.0290792	0.0498155	0.0345455	0.0338078	0.0347395	0.0423453	0.0131796	0.0383212	0.0316742	0.0281924	0.0230041	0.0158501	0.016684	0.0073529	0.0173578	0.0129096	0.0143426	0.0154291	0.0159915	0.0206074	0.0056589	0.0070505	0.0036765	0.0012626	0.0028902	
White-crested Tyrannulet	0.2081051	0.1904762	0.1785714	0.1786834	0.172956	0.1310241	0.1137206	0.1083744	0.1388889	0.1722114	0.1669725	0.1857335	0.2635659	0.2993492	0.3008299	0.287395	0.2691552	0.2581818	0.2757202	0.3223966	0.3530499	0.3395833	0.3679834	0.4151858	0.4483395	0.3709091	0.3398577	0.4143921	0.3517915	0.354201	0.3394161	0.3721719	0.3432836	0.3437077	0.2838617	0.3378519	0.2843137	0.2931533	0.2611718	0.2366534	0.2391514	0.1940299	0.2234273	0.2045271	0.1656874	0.2218137	0.1994949	0.1685934	
Straneck's Tyrannulet	0.0032859	0.0013228	0.0031056	0.0031348	0.009434	0.0075301	0.0049444	0.0246305	0.015625	0.0176125	0.0055046	0.0174966	0.0310078	0.0650759	0.06639	0.087395	0.0805501	0.110303	0.1152263	0.1298146	0.1589649	0.16875	0.1746362	0.2132472	0.2398524	0.22	0.1672598	0.1985112	0.1514658	0.1400329	0.2080292	0.1764706	0.1940299	0.1366712	0.1095101	0.0865485	0.0551471	0.0356798	0.0307845	0.0143426	0.0048216	0.0063966	0.0065076	0.0016168	0.0035253	0.0012255	0.0	0.0	
White-crested/Straneck's Tyrannulet	0.0054765	0.0013228	0.0031056	0.0031348	0.0	0.0	0.0061805	0.0049261	0.0034722	0.0136986	0.0073394	0.0094213	0.0251938	0.0238612	0.0186722	0.0403361	0.0373281	0.0181818	0.026749	0.0285307	0.0295749	0.0354167	0.039501	0.0371567	0.0516605	0.04	0.0409253	0.0434243	0.0423453	0.0345964	0.0310219	0.040724	0.0315091	0.0351827	0.0288184	0.0260688	0.0257353	0.0183221	0.0218471	0.0167331	0.0057859	0.0074627	0.0043384	0.0024252	0.0023502	0.0012255	0.0012626	0.0019268	
Serpophaga sp.	0.0010953	0.0	0.0	0.0	0.0	0.0	0.0012361	0.0	0.0	0.0019569	0.0018349	0.0	0.001938	0.0	0.0	0.0016807	0.0	0.0024242	0.0020576	0.0057061	0.0018484	0.0020833	0.006237	0.0016155	0.00369	0.0036364	0.0017794	0.0074442	0.0065147	0.0032949	0.0018248	0.0	0.0	0.0054127	0.0	0.0015	0.0	0.0048216	0.0019861	7.968E-4	9.643E-4	0.0	0.0	8.084E-4	0.0	0.0	0.0025253	0.0	
Fulvous-crowned Scrub-Tyrant	0.0021906	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004902	0.0106075	0.0099305	0.0095618	0.0086789	0.0053305	0.0184382	0.004042	0.0082256	0.0098039	0.0075758	0.0019268	
Bran-colored Flycatcher	0.1128149	0.1137566	0.1164596	0.0992685	0.086478	0.064759	0.0679852	0.08867	0.0833333	0.1330724	0.1027523	0.0888291	0.1162791	0.0911063	0.0580913	0.0453782	0.0117878	0.0060606	0.0020576	0.0	0.0	0.0	0.004158	0.0016155	0.0073801	0.0	0.0	0.0	0.0016287	0.0016474	0.0	0.0022624	0.0082919	0.0040595	0.037464	0.1167883	0.1617647	0.1841851	0.142999	0.1513944	0.1610415	0.1364606	0.1626898	0.1479386	0.1257344	0.1482843	0.1388889	0.1040462	
Euler's Flycatcher	0.007667	0.0119048	0.007764	0.0062696	0.0078616	0.0060241	0.0049444	0.0032841	0.0069444	0.0019569	0.0036697	0.0053836	0.005814	0.0021692	0.0041494	0.0016807	0.0015	0.0	0.0020576	0.0014265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072046	0.0156413	0.0183824	0.027001	0.0129096	0.0119522	0.0115718	0.0127932	0.0086768	0.0088925	0.0105758	0.0196078	0.0063131	0.004817	
Southern Tropical Pewee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Southern Scrub-Flycatcher	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Vermilion Flycatcher	0.0240964	0.0171958	0.0093168	0.0114943	0.0031447	0.0150602	0.0148331	0.0082102	0.0052083	0.0176125	0.0366972	0.076716	0.0775194	0.0932755	0.0165975	0.0235294	0.0	0.0012121	0.0	0.0014265	0.0036969	0.0	0.002079	0.0	0.0	0.0	0.0017794	0.0024814	0.0114007	0.0082372	0.0127737	0.0803167	0.2288557	0.2435724	0.2809798	0.2752868	0.2377451	0.2661524	0.2234359	0.152988	0.0665381	0.0362473	0.032538	0.0072757	0.0094007	0.0036765	0.0037879	9.634E-4	
Austral Negrito	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019569	0.0	0.0013459	0.001938	0.0086768	0.0145228	0.0151261	0.0039293	0.0024242	0.0061728	0.0014265	0.0018484	0.0020833	0.006237	0.0	0.0	0.0	0.0	0.0012407	0.0	0.0	0.0	0.0	0.0033167	0.0	0.0015	0.0	0.0012255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-billed Black-Tyrant	0.0	0.0039683	0.0	0.0020899	0.0015723	0.0	0.0111248	0.0049261	0.0015	0.0019569	0.0110092	0.0053836	0.0116279	0.0043384	0.0062241	0.010084	0.0098232	0.0036364	0.0082305	0.0071327	0.0147874	0.0125	0.022869	0.0290792	0.0664207	0.04	0.0338078	0.057072	0.0488599	0.0461285	0.0492701	0.0452489	0.0381426	0.02977	0.0288184	0.0145985	0.0098039	0.0231437	0.0079444	0.0095618	0.0057859	0.0010661	0.0021692	0.0016168	0.0	0.0	0.0012626	9.634E-4	
Spectacled Tyrant	0.0558598	0.0568783	0.0403727	0.0282132	0.0298742	0.0180723	0.0148331	0.0311987	0.0190972	0.0293542	0.040367	0.0417227	0.0310078	0.0433839	0.0414938	0.0436975	0.0667976	0.0363636	0.0596708	0.0413695	0.0794824	0.0625	0.0977131	0.0904685	0.1125461	0.1	0.0836299	0.0967742	0.1074919	0.1037891	0.2153285	0.1674208	0.1293532	0.0879567	0.0662824	0.1105318	0.0931373	0.0867888	0.1171797	0.0916335	0.0877531	0.0746269	0.0683297	0.0485044	0.0493537	0.0490196	0.0618687	0.0558767	
